Iteration	MeanRewardFor100Episodes	BestMeanEpisodeReward	Episodes	TimeSpent
1630000	-9.98	-9.98	1564	1.075601319471995
1640000	-9.62	-9.62	1568	1.0697547992070515
1650000	-9.51	-9.51	1572	1.071043034394582
1660000	-9.21	-9.21	1577	1.0722195506095886
1670000	-9.07	-9.07	1581	1.069585386912028
1680000	-8.82	-8.82	1585	1.0737517992655436
1690000	-8.7	-8.7	1590	1.0722736994425455
1700000	-8.67	-8.64	1595	1.0683970173199973
1710000	-8.6	-8.6	1600	1.0691779692967733
1720000	-8.59	-8.59	1605	1.068631680806478
1730000	-8.63	-8.59	1609	1.0720446507136028
1740000	-8.62	-8.56	1614	1.0712208509445191
1750000	-8.6	-8.53	1618	1.0701927661895752
1760000	-8.61	-8.53	1622	1.0718074480692545
1770000	-8.59	-8.53	1626	1.0730332692464193
1780000	-8.44	-8.44	1630	1.0716898639996846
1790000	-8.38	-8.38	1634	1.0729204138120016
1800000	-8.34	-8.34	1638	1.0685452938079834
1810000	-8.11	-8.11	1642	1.0720414837201437
1820000	-7.94	-7.94	1646	1.0720798333485921
1830000	-7.84	-7.81	1650	1.0709298491477965
1840000	-7.73	-7.73	1653	1.0707231362660725
1850000	-7.52	-7.52	1657	1.0725233515103658
1860000	-7.39	-7.39	1660	1.0719960490862528
1870000	-7.26	-7.26	1664	1.0643935680389405
1880000	-7.25	-7.19	1668	1.0750337680180868
1890000	-7.14	-7.14	1671	1.0735263148943583
1900000	-7.12	-7.06	1675	1.0748225529988606
1910000	-6.99	-6.98	1679	1.072107156117757
1920000	-7.02	-6.98	1683	1.0719521641731262
1930000	-7.13	-6.98	1687	1.0686725974082947
1940000	-6.99	-6.98	1691	1.0700308283170064
1950000	-6.61	-6.61	1695	1.0739663322766622
1960000	-6.39	-6.37	1699	1.0657548824946086
1970000	-6.22	-6.22	1702	1.0750234683354696
1980000	-5.9	-5.9	1706	1.0712984999020894
1990000	-5.88	-5.88	1710	1.0685593962669373
2000000	-5.72	-5.72	1713	1.0697953343391418
2010000	-5.41	-5.41	1717	1.0714049498240152
2020000	-5.18	-5.18	1720	1.0723731160163879
2030000	-5.04	-5.04	1724	1.072433630625407
2040000	-4.96	-4.96	1727	1.069557531674703
2050000	-4.94	-4.92	1731	1.0721338828404745
2060000	-4.66	-4.66	1734	1.0723520000775655
2070000	-4.57	-4.57	1738	1.0735289851824443
2080000	-4.56	-4.56	1741	1.0684956471125284
2090000	-4.55	-4.55	1744	1.0709841132164002
2100000	-4.37	-4.37	1748	1.0679210464159647
2110000	-4.09	-4.09	1751	1.0749953150749207
2120000	-4.15	-4.06	1754	1.0756502827008565
2130000	-4.01	-4.01	1757	1.0693697690963746
2140000	-3.86	-3.86	1760	1.0694748004277548
2150000	-3.73	-3.73	1763	1.0697907010714214
2160000	-3.43	-3.43	1766	1.067974050839742
2170000	-3.03	-3.03	1770	1.0670420010884603
2180000	-2.82	-2.82	1773	1.0694507519404093
2190000	-2.34	-2.34	1777	1.0714982310930887
2200000	-1.92	-1.92	1780	1.068442746003469
2210000	-1.28	-1.28	1784	1.0716368953386943
2220000	-0.67	-0.67	1788	1.071084733804067
2230000	-0.37	-0.37	1791	1.06942564646403
2240000	0.12	0.12	1795	1.0739157835642497
2250000	0.86	0.86	1799	1.0761412183443706
2260000	1.13	1.13	1802	1.0695988655090332
2270000	1.13	1.22	1805	1.072538185119629
2280000	1.52	1.52	1808	1.072738798459371
2290000	2.03	2.03	1812	1.07159610191981
2300000	2.41	2.41	1816	1.0700693011283875
2310000	2.99	2.99	1820	1.0745920856793723
2320000	3.51	3.51	1824	1.0733896692593892
2330000	4.31	4.31	1828	1.0745784322420755
2340000	4.87	4.87	1832	1.0695127884546916
2350000	5.54	5.54	1837	1.0683603326479594
2360000	6.1	6.1	1841	1.0702502210934957
2370000	6.92	6.92	1846	1.069450314839681
2380000	7.59	7.59	1851	1.0720838109652202
2390000	8.28	8.28	1855	1.0718194643656414
2400000	9.06	9.06	1860	1.0704562624295553
2410000	9.84	9.84	1865	1.0696809013684592
2420000	10.41	10.41	1870	1.0716943303743998
2430000	11.04	11.04	1875	1.0730854193369548
2440000	11.37	11.37	1879	1.0740102211634317
2450000	11.95	11.95	1884	1.0723588824272157
2460000	12.66	12.66	1890	1.0712737679481505
2470000	13.25	13.25	1895	1.0711188634236655
2480000	13.76	13.76	1901	1.0761801203091939
