Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
4290.2076280117035	17	-3174.488357794045	-159.66993829874554	3297.7139136711357	-49.26385933031019	-12169.793431413073	20.0	0.0	1050	180900	-157.36039983800077	-9.051450468451927
4526.014352083206	18	-2679.565004220393	-134.06603964249635	2489.9875729633504	-50.779370448979186	-10041.160821143223	20.0	0.0	1050	190950	-176.65290336017452	-9.920131258885709
4763.66174197197	19	-2599.8322151553148	-130.0344270277755	2977.206917742966	-75.7120668345684	-15053.220697018607	20.0	0.0	1050	201000	-162.08225338287897	-9.327529327100896
5007.953845024109	20	-2488.984145291235	-122.94248873236116	2498.5350457273075	-82.54437499542442	-10486.247675124423	20.0	0.0	1050	211050	-180.50227656265406	-10.447504794318249
5243.75324511528	21	-2583.96591876016	-128.71505839116847	2516.0949221919223	-73.94233326036422	-12183.314355030901	20.0	0.0	1050	221100	-168.0396462496993	-8.916181970060919
5478.734966993332	22	-2528.106529386565	-125.79245335462515	3138.3133594915025	-45.28496238836441	-12797.194052253188	20.0	0.0	1050	231150	-190.04993397980664	-10.871133500011393
5723.310416221619	23	-2559.8915562031234	-127.30773255291787	3026.7667067012376	-61.91180656273983	-13219.256863298782	20.0	0.0	1050	241200	-144.87978210113067	-8.636550261773026
5958.260672092438	24	-2762.9914248962687	-136.71790466035918	3207.947434028532	-146.11477811606164	-13705.749693184856	20.0	0.0	1050	251250	-156.28751162693476	-9.24627548896236
6191.666184902191	25	-3600.9437187770973	-179.22204290183663	3727.633763399912	-45.35909116442442	-15276.22122532486	20.0	0.0	1050	261300	-163.31763215812703	-8.4039975930249
6434.688930988312	26	-3148.436118899683	-157.00650879097694	3174.8238331714497	-61.457409945562524	-12355.658264693926	20.0	0.0	1050	271350	-187.27667111790538	-10.390584542359976
6684.840713024139	27	-2861.5167629078505	-142.59508290439254	3133.548300414085	-73.73445793034745	-14172.972391074489	20.0	0.0	1050	281400	-174.96504979377173	-10.10554233301211
6927.4842228889465	28	-2200.603937591503	-109.46555542178538	2322.7303551052496	-54.545156492991275	-11365.980692030127	20.0	0.0	1050	291450	-181.54268944545333	-10.562223974386573
7165.224474191666	29	-2453.923452714901	-122.16790626414377	2136.838831207721	-90.75883446163994	-9780.271912919918	20.0	0.0	1050	301500	-187.92433672507187	-10.064688970529556
7399.746623039246	30	-2394.096117312639	-119.08318202240687	2405.8115917475307	-85.33483909697908	-9826.024972046805	20.0	0.0	1050	311550	-140.7222625119256	-6.92318295453377
7639.080523967743	31	-2253.5710088913274	-112.05836816391538	2281.453344148387	-58.78332748006995	-8942.598877061651	20.0	0.0	1050	321600	-169.22687004953988	-9.65198461042814
7875.3964421749115	32	-2167.7439698413523	-108.09876911301888	2306.862313741873	-30.62719877950899	-11971.591847099977	20.0	0.0	1050	331650	-171.22866538363976	-9.082877349704667
8103.458760261536	33	-3007.167567225908	-149.25330831860197	3499.412115002174	-85.22488942428573	-15208.705348088437	20.0	0.0	1050	341700	-152.50604898312173	-8.647546321576908
8341.688454151154	34	-1959.4806402686079	-97.13684558632809	2273.257938719758	-68.94385151310658	-10448.52359211553	20.0	0.0	1050	351750	-172.58542590423806	-9.71514039420926
8569.925832271576	35	-1931.1369826158823	-95.50972571121048	1999.6473325193265	-69.48085914942425	-9445.608679307232	20.0	0.0	1050	361800	-126.44912254317455	-7.399677697145376
8807.049812078476	36	-2406.3014839966654	-118.90143238758907	2654.8176584294456	-55.86706992620038	-13948.613557733368	20.0	0.0	1050	371850	-180.64965070714646	-9.576196997813003
9049.854877233505	37	-2896.1385943591326	-143.26497711709104	3361.789602478426	-63.21288239796247	-14153.253910386205	20.0	0.0	1050	381900	-163.35189182841484	-9.433959574577267
9295.860639095306	38	-3266.6788977121187	-161.91527153302525	3586.37030102942	-82.6839613964149	-17191.24115415531	20.0	0.0	1050	391950	-207.68851002570867	-11.62567917794537
9536.262760162354	39	-2030.2268875180625	-100.00472042655396	2223.785146869451	-42.8504801637293	-8958.87128859305	20.0	0.0	1050	402000	-162.38279264672067	-9.570543648527318
9774.924818277359	40	-2575.501524763638	-127.30879065753771	3067.6265380363184	-62.52748877078766	-11731.716771881405	20.0	0.0	1050	412050	-164.02836271443155	-9.469947563371298
10016.825465202332	41	-2472.2242955813704	-122.17405569550465	2402.355150467756	-53.879720699006846	-10123.462494949543	20.0	0.0	1050	422100	-152.29380557701995	-9.291617266876626
10259.999495267868	42	-2496.0970046199122	-123.14873093840332	2643.0806939750246	-36.56709755083796	-12094.286883584844	20.0	0.0	1050	432150	-158.05549282794513	-9.185833630815361
10505.545549154282	43	-2168.5386389058135	-106.82798136507164	2689.082500138827	-79.11173391720837	-11280.376948846842	20.0	0.0	1050	442200	-160.25706340946616	-9.10023346747363
10739.137085199356	44	-2254.13349450595	-111.04454244333921	2624.865239312672	-35.71357578469716	-13375.858820492693	20.0	0.0	1050	452250	-181.15116459135425	-9.3592363641535
10974.696140050888	45	-2915.8058527380404	-144.41187222264486	2713.898892389603	-56.98410560722142	-11579.750506881457	20.0	0.0	1050	462300	-157.71892578386405	-8.827256459871574
11210.907224178314	46	-2613.267541375334	-129.10422516981535	3313.933650567618	-40.153578774483705	-14102.65889130982	20.0	0.0	1050	472350	-227.62013453763876	-11.712203326294174
11451.525541067123	47	-2224.5008615842885	-109.90956240371466	2503.6364110483864	-95.10692899266361	-11317.1941666136	20.0	0.0	1050	482400	-161.4843426640328	-8.975510287313453
11680.086084127426	48	-2487.8979554686553	-123.10434160949751	3191.370001781756	-40.882550582222365	-11843.983857810363	20.0	0.0	1050	492450	-206.06810954935932	-11.205365218520077
11910.3128490448	49	-3409.9026321612323	-168.99819238113977	3650.5216081311	-91.35247594764732	-17735.5346588016	20.0	0.0	1050	502500	-184.629978456192	-10.726535958782476
12146.923059940338	50	-1734.9140656451543	-85.39137456119724	1764.0019608096345	-64.518333549832	-8098.799150627686	20.0	0.0	1050	512550	-186.84820821601323	-9.807527173992437
12376.151283979416	51	-3184.7841063877313	-157.69704082448612	3708.5290863747123	-107.6823371216729	-16812.519646015284	20.0	0.0	1050	522600	-160.30376530513158	-9.693183555251945
12604.38688993454	52	-2537.610200982694	-125.06411172484778	2695.4752212273156	-70.30120748275161	-13462.320023388236	20.0	0.0	1050	532650	-217.98709183638817	-11.69381858380618
12834.193026065826	53	-2616.1789760430124	-128.66960239933385	3068.953690397278	-56.147430489269034	-15909.900794701252	20.0	0.0	1050	542700	-179.43701329359925	-10.422001628266925
13061.777217149734	54	-2412.998622118994	-118.59849239038975	2939.4989592796687	-24.67820751704874	-13515.15051440262	20.0	0.0	1050	552750	-173.7765409672216	-10.059998545830029
13290.841605186462	55	-2357.3024852060494	-115.67224340267099	2473.0020994643755	-103.47518993876461	-13259.435183755657	20.0	0.0	1050	562800	-219.17996730423846	-12.652320904599689
13526.180341959	56	-2693.7592572507665	-132.465215163829	3285.171853832901	-95.12191296242838	-15698.958952144396	20.0	0.0	1050	572850	-213.2539614180795	-12.64046453355636
13760.019215106964	57	-2378.9550752983523	-116.2786046444011	1940.786261295877	-102.17993953233949	-7809.358523266705	20.0	0.0	1050	582900	-179.0355492393475	-10.443306578428702
14002.849406957626	58	-3100.4432776850613	-152.643208823841	3573.35064600909	-85.6284048566872	-18279.28638241139	20.0	0.0	1050	592950	-161.65987896338214	-9.4802508259102
14252.752087116241	59	-2631.9200556955266	-129.52850952079442	2786.2209932474593	-80.83520761394864	-14264.806409929186	20.0	0.0	1050	603000	-192.1300176036572	-11.613119759312431
