Iteration	MeanRewardFor100Episodes	BestMeanEpisodeReward	Episodes	TimeSpent
1250000	-17.95	-17.95	1293	0.9954808592796326
1260000	-17.7	-17.7	1299	1.0553111553192138
1270000	-17.35	-17.35	1306	1.1561478972434998
1280000	-16.95	-16.95	1311	1.0852350433667501
1290000	-16.6	-16.6	1317	1.1391066074371339
1300000	-16.12	-16.12	1322	0.9953534285227458
1310000	-15.74	-15.74	1328	1.0710305293401083
1320000	-15.42	-15.42	1333	1.0739623268445333
1330000	-15.1	-15.1	1338	1.0507644772529603
1340000	-14.71	-14.71	1344	1.0794732252756754
1350000	-14.32	-14.32	1349	1.0251772205034893
1360000	-14.02	-14.02	1353	1.0338256041208902
1370000	-13.56	-13.56	1358	0.9774521191914877
1380000	-13.14	-13.14	1363	1.0755487561225892
1390000	-12.69	-12.69	1368	1.0442048549652099
1400000	-12.27	-12.27	1373	1.1039992809295653
1410000	-12.0	-12.0	1377	1.0756846388181052
1420000	-11.58	-11.58	1382	1.0437366326649984
1430000	-11.25	-11.25	1386	1.020942457516988
1440000	-10.6	-10.6	1391	1.1712961475054422
1450000	-10.34	-10.34	1395	1.145185148715973
1460000	-9.94	-9.94	1399	0.8901193658510844
1470000	-9.68	-9.68	1404	1.0187851985295613
1480000	-9.29	-9.29	1408	1.032500966389974
1490000	-9.11	-9.11	1412	1.0775380651156108
1500000	-8.98	-8.92	1417	1.072270691394806
1510000	-8.86	-8.86	1422	1.0604585488637288
1520000	-8.87	-8.77	1428	1.1076581557591756
1530000	-8.95	-8.77	1435	1.01376500527064
1540000	-9.14	-8.77	1442	1.0341023008028667
1550000	-9.17	-8.77	1447	0.8928299347559611
1560000	-9.22	-8.77	1452	1.1854820410410563
1570000	-9.27	-8.77	1457	1.0788790504137675
1580000	-9.2	-8.77	1461	1.1291720509529113
1590000	-9.11	-8.77	1465	1.1434767762819926
1600000	-8.99	-8.77	1470	1.03187597990036
1610000	-9.09	-8.77	1474	0.8914027293523152
1620000	-9.13	-8.77	1479	1.1138186573982238
1630000	-8.78	-8.77	1483	1.18593324025472
1640000	-8.72	-8.72	1487	1.1099653760592143
1650000	-8.91	-8.72	1491	0.9474358956019083
1660000	-9.51	-8.72	1498	1.0343639850616455
1670000	-9.95	-8.72	1505	1.0661456028620402
1680000	-10.68	-8.72	1512	1.155662739276886
1690000	-10.91	-8.72	1518	1.0897108594576517
1700000	-11.41	-8.72	1527	1.1212517023086548
1710000	-11.53	-8.72	1532	1.0002850015958151
1720000	-11.32	-8.72	1538	1.1405191500981648
1730000	-11.19	-8.72	1544	1.1687854925791423
1740000	-10.98	-8.72	1548	1.1199445366859435
1750000	-10.75	-8.72	1552	1.1765168190002442
1760000	-10.6	-8.72	1555	0.9407196005185445
1770000	-10.39	-8.72	1559	1.1425191322962442
1780000	-9.84	-8.72	1563	1.0667136271794637
1790000	-9.21	-8.72	1567	1.0636960546175638
1800000	-8.96	-8.72	1570	0.9149968544642131
1810000	-8.64	-8.64	1574	1.010237197081248
1820000	-8.43	-8.43	1577	1.1396031618118285
1830000	-8.19	-8.19	1581	1.1408710439999898
1840000	-8.06	-8.06	1584	0.9803119500478109
1850000	-8.02	-7.98	1588	1.1516338547070821
1860000	-7.78	-7.78	1591	0.9609666625658672
1870000	-7.47	-7.47	1595	0.8914193232854207
1880000	-6.91	-6.91	1599	1.1546449184417724
1890000	-6.48	-6.48	1602	0.8912411491076152
1900000	-6.15	-6.15	1606	1.1679522077242532
1910000	-5.77	-5.77	1609	0.9935733278592428
1920000	-5.4	-5.4	1613	1.120804786682129
1930000	-4.7	-4.7	1617	0.8912032167116801
1940000	-4.36	-4.36	1620	1.1135393579800923
1950000	-3.37	-3.37	1624	1.033193552494049
1960000	-2.79	-2.79	1627	1.1171231349309285
1970000	-2.23	-2.19	1631	0.9863828619321188
1980000	-1.98	-1.98	1636	1.0459628025690715
1990000	-1.89	-1.89	1640	1.002750281492869
2000000	-1.73	-1.73	1644	1.077827783425649
2010000	-1.73	-1.57	1648	0.9761082649230957
2020000	-1.61	-1.57	1651	0.981080416838328
2030000	-1.44	-1.44	1655	0.9940409660339355
2040000	-1.48	-1.28	1659	0.99867129723231
2050000	-1.89	-1.28	1663	1.0092922568321228
2060000	-2.35	-1.28	1667	1.1342613498369853
2070000	-2.39	-1.28	1671	1.0836681167284647
2080000	-2.52	-1.28	1676	1.1412709077199301
2090000	-2.98	-1.28	1681	1.0553537567456563
2100000	-3.02	-1.28	1685	1.1490440805753073
2110000	-3.11	-1.28	1689	0.9578179756800334
2120000	-2.87	-1.28	1694	1.1792120854059855
2130000	-2.72	-1.28	1698	0.9937065203984579
2140000	-2.47	-1.28	1702	1.04895738363266
2150000	-2.13	-1.28	1706	1.1137598911921183
2160000	-2.26	-1.28	1711	1.0271149357159932
2170000	-1.75	-1.28	1715	1.1314521590868631
2180000	-2.26	-1.28	1719	1.1342322945594787
2190000	-2.11	-1.28	1723	1.1623756488164265
2200000	-2.19	-1.28	1726	0.936565637588501
2210000	-2.05	-1.28	1730	1.1505513032277426
2220000	-1.47	-1.28	1734	0.994504431883494
2230000	-1.19	-1.19	1738	1.0212276021639506
2240000	-0.46	-0.46	1743	0.8905170599619547
2250000	-0.19	-0.19	1747	1.1662843902905782
2260000	0.07	0.18	1751	1.0425378799438476
2270000	0.39	0.65	1757	0.9415972749392192
2280000	0.79	0.79	1760	0.9032089034716289
2290000	1.44	1.44	1764	1.107897679011027
2300000	1.21	1.54	1769	1.121214457352956
2310000	1.56	1.56	1774	1.023296856880188
2320000	2.38	2.38	1778	1.0719045599301655
2330000	2.91	2.91	1782	1.0725340604782105
2340000	3.47	3.47	1786	1.0064894874890646
2350000	3.67	3.67	1790	1.1567484259605407
2360000	4.05	4.05	1794	1.0400931119918824
2370000	4.61	4.61	1799	1.0770933151245117
2380000	5.11	5.11	1804	1.0802640597025552
2390000	5.89	5.89	1809	1.1357634902000426
2400000	6.58	6.58	1813	0.9433802485466003
2410000	6.75	6.75	1818	1.1761251529057821
2420000	7.13	7.19	1822	1.074529504776001
2430000	7.5	7.5	1826	0.950195292631785
2440000	7.23	7.51	1830	1.1524391611417135
2450000	7.35	7.51	1834	1.049163273970286
2460000	8.04	8.04	1839	1.1098975658416748
2470000	8.4	8.42	1844	1.0855080167452493
2480000	9.1	9.1	1849	1.040700125694275
