Iteration	MeanRewardFor100Episodes	BestMeanEpisodeReward	Episodes	TimeSpent
4340000	-20.97	-20.23	5257	1.059154220422109
4350000	-20.98	-20.23	5270	1.0593061645825703
4360000	-20.98	-20.23	5282	1.0593016306559244
4370000	-20.96	-20.23	5295	1.058272663752238
4380000	-20.95	-20.23	5307	1.0596343159675599
4390000	-20.91	-20.23	5319	1.0578160524368285
4400000	-20.9	-20.23	5331	1.061958114306132
4410000	-20.9	-20.23	5344	1.0589681347211202
4420000	-20.9	-20.23	5357	1.0580179492632549
4430000	-20.89	-20.23	5369	1.0589582363764445
4440000	-20.89	-20.23	5382	1.059971551100413
4450000	-20.91	-20.23	5394	1.0604109326998392
4460000	-20.92	-20.23	5406	1.059343147277832
4470000	-20.96	-20.23	5419	1.0582094351450602
4480000	-20.96	-20.23	5431	1.0578944166501363
4490000	-20.96	-20.23	5443	1.0592350165049236
4500000	-20.95	-20.23	5456	1.0597107489903768
4510000	-20.94	-20.23	5468	1.0583435495694478
4520000	-20.91	-20.23	5480	1.0597278475761414
4530000	-20.9	-20.23	5493	1.0599722504615783
4540000	-20.89	-20.23	5505	1.0608017206192017
4550000	-20.88	-20.23	5518	1.0597708185513814
4560000	-20.87	-20.23	5530	1.0568629344304403
4570000	-20.86	-20.23	5542	1.0573882818222047
4580000	-20.88	-20.23	5555	1.058779283364614
4590000	-20.89	-20.23	5567	1.0572075486183166
4600000	-20.92	-20.23	5579	1.0586812178293863
4610000	-20.9	-20.23	5592	1.0581047336260478
4620000	-20.91	-20.23	5604	1.0580553968747457
4630000	-20.92	-20.23	5617	1.0591944654782612
4640000	-20.94	-20.23	5629	1.0600841999053956
4650000	-20.94	-20.23	5642	1.0609815001487732
4660000	-20.93	-20.23	5655	1.058369549115499
4670000	-20.9	-20.23	5666	1.0608896692593892
4680000	-20.9	-20.23	5679	1.0631969372431438
4690000	-20.93	-20.23	5692	1.0606260339419047
4700000	-20.91	-20.23	5703	1.05899076461792
4710000	-20.88	-20.23	5716	1.060296599070231
4720000	-20.87	-20.23	5727	1.0589954018592835
4730000	-20.87	-20.23	5740	1.0587748368581136
4740000	-20.88	-20.23	5752	1.061519451936086
4750000	-20.91	-20.23	5765	1.0605355978012085
4760000	-20.91	-20.23	5777	1.0576401829719544
4770000	-20.9	-20.23	5790	1.0583744525909424
4780000	-20.9	-20.23	5802	1.0608590841293335
4790000	-20.92	-20.23	5814	1.058937633037567
4800000	-20.94	-20.23	5826	1.0576135675112406
4810000	-20.93	-20.23	5838	1.0579993685086568
4820000	-20.9	-20.23	5850	1.056490953763326
4830000	-20.9	-20.23	5863	1.060308567682902
4840000	-20.91	-20.23	5875	1.059378151098887
4850000	-20.91	-20.23	5888	1.0584969162940978
4860000	-20.94	-20.23	5901	1.0582294503847758
4870000	-20.94	-20.23	5913	1.0583633343378702
4880000	-20.9	-20.23	5925	1.0597696860631307
4890000	-20.9	-20.23	5938	1.059589695930481
4900000	-20.93	-20.23	5950	1.058173930644989
4910000	-20.9	-20.23	5962	1.0604819695154826
4920000	-20.89	-20.23	5974	1.0604299187660218
4930000	-20.88	-20.23	5986	1.0610053857167563
4940000	-20.86	-20.23	5997	1.059106699625651
4950000	-20.87	-20.23	6010	1.0851296345392862
4960000	-20.9	-20.23	6022	1.061707079410553
4970000	-20.93	-20.23	6035	1.0595157146453857
4980000	-20.92	-20.23	6047	1.060750671227773
4990000	-20.95	-20.23	6060	1.0603865345319112
5000000	-20.95	-20.23	6073	1.0605844338734944
5010000	-20.93	-20.23	6085	1.060378114382426
5020000	-20.94	-20.23	6097	1.0606000343958537
5030000	-20.93	-20.23	6110	1.0590047478675841
5040000	-20.92	-20.23	6122	1.0613827149073283
5050000	-20.91	-20.23	6135	1.0610090335210165
5060000	-20.9	-20.23	6147	1.0595895648002625
5070000	-20.84	-20.23	6159	1.0619962374369303
5080000	-20.8	-20.23	6171	1.062204082806905
5090000	-20.83	-20.23	6183	1.0588591655095418
5100000	-20.84	-20.23	6196	1.0605859835942586
5110000	-20.85	-20.23	6209	1.0604629675547281
5120000	-20.85	-20.23	6222	1.0604491472244262
5130000	-20.84	-20.23	6235	1.0603750546773274
5140000	-20.84	-20.23	6247	1.0593606114387513
5150000	-20.9	-20.23	6259	1.0598215540250142
5160000	-20.93	-20.23	6272	1.0599112828572592
5170000	-20.92	-20.23	6285	1.0606910506884257
5180000	-20.91	-20.23	6297	1.0599931200345358
5190000	-20.9	-20.23	6309	1.0586034973462424
5200000	-20.89	-20.23	6320	1.059191099802653
5210000	-20.88	-20.23	6333	1.0601162989934285
5220000	-20.89	-20.23	6346	1.058935284614563
5230000	-20.89	-20.23	6359	1.061793084939321
5240000	-20.87	-20.23	6371	1.064594848950704
5250000	-20.84	-20.23	6384	1.0601210673650105
5260000	-20.86	-20.23	6397	1.060916002591451
5270000	-20.87	-20.23	6409	1.0617056330045065
5280000	-20.86	-20.23	6421	1.060630778471629
5290000	-20.89	-20.23	6433	1.0585715810457865
5300000	-20.89	-20.23	6446	1.0640208880106607
5310000	-20.86	-20.23	6458	1.063065234820048
5320000	-20.83	-20.23	6470	1.0612136165301005
5330000	-20.87	-20.23	6483	1.0602891008059183
5340000	-20.87	-20.23	6495	1.061284597714742
5350000	-20.86	-20.23	6508	1.0604787667592366
5360000	-20.87	-20.23	6520	1.0608756144841511
5370000	-20.85	-20.23	6531	1.0591389656066894
5380000	-20.86	-20.23	6544	1.0602693796157836
5390000	-20.88	-20.23	6556	1.0602118174235027
5400000	-20.93	-20.23	6569	1.0598739663759866
5410000	-20.93	-20.23	6581	1.0619810183842977
5420000	-20.94	-20.23	6594	1.0622963150342306
5430000	-20.9	-20.23	6607	1.0618020176887513
5440000	-20.91	-20.23	6619	1.0609301805496216
5450000	-20.93	-20.23	6632	1.0621563990910847
5460000	-20.91	-20.23	6645	1.06295303106308
5470000	-20.86	-20.23	6657	1.0633170445760092
5480000	-20.85	-20.23	6670	1.0675324002901714
5490000	-20.86	-20.23	6683	1.0617990493774414
5500000	-20.84	-20.23	6695	1.0614245494206747
5510000	-20.88	-20.23	6708	1.063835362593333
