Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
8513.895255088806	37	-167.28701176956787	-8.953250637121059	64.56480140123598	-25.37341435714052	-319.7491056569151	20.0	0.0	1050	381900	-1049.0825353045493	-53.3823876263606
8736.638580322266	38	-157.94103170550034	-8.456148444051777	63.15374312263925	-32.1642420547377	-309.4353386009953	20.0	0.0	1050	391950	-3014.743491770614	-151.2649401096476
8968.875258207321	39	-159.73354317726128	-8.53880276897844	63.42115611081173	-18.087882854342034	-329.24213292790114	20.0	0.0	1050	402000	-3599.698650067468	-180.35702476571964
9209.723124980927	40	-163.14282574294478	-8.634901365235176	63.749824664913135	-28.291542450734863	-354.8314129647544	20.0	0.0	1050	412050	-1549.7830318462557	-78.24581587724896
9436.598826169968	41	-156.90863535702428	-8.471708615684152	60.86057494939773	-20.444079926919894	-323.261451580967	20.0	0.0	1050	422100	-4579.810314944539	-229.31179082452655
9667.566113948822	42	-156.81133395914551	-8.31440629835078	61.01876893077935	-21.320641668350213	-317.25871319051754	20.0	0.0	1050	432150	-1263.047667347961	-63.877984798811724
9897.394331216812	43	-163.8800945942044	-8.69579068970909	65.6841151554816	-23.53739733396251	-373.73121256409905	20.0	0.0	1050	442200	-1903.290552125617	-95.97469558179904
10124.004253149033	44	-164.14509733233433	-8.764945799532748	59.73917612630791	-27.610281833125498	-349.50006067680846	20.0	0.0	1050	452250	-2707.867577231601	-135.2163787962214
10350.068377017975	45	-168.49018482058875	-8.79959377541418	59.560204299653755	-23.05192676447372	-329.5873126393635	20.0	0.0	1050	462300	-1436.5497391909885	-72.48201149873599
10577.088293075562	46	-166.2127171340696	-8.928893597740387	65.31269843750736	-23.725225509680893	-338.2405770551793	20.0	0.0	1050	472350	-4362.996298315978	-218.34398354434597
10800.827324151993	47	-154.90134540371153	-8.431631085812803	63.16960159780398	-31.276446327836585	-335.42498654018846	20.0	0.0	1050	482400	-2671.703277402354	-133.89602630553173
11028.337157011032	48	-160.05547072235942	-8.464539839494364	66.3555823590588	-22.464078364366557	-362.08163332787797	20.0	0.0	1050	492450	-4939.417818874966	-247.4533815158011
11254.563219070435	49	-158.60546781223835	-8.24700179186028	60.68283065213166	-25.262034642406316	-320.14605037045203	20.0	0.0	1050	502500	-1570.8372020103056	-78.90705855987572
11482.72107219696	50	-155.34026047614847	-8.262827724778335	61.80575736115789	-27.507169949839334	-335.10319091683607	20.0	0.0	1050	512550	-2480.868471472401	-124.48748656079674
11711.409578323364	51	-159.60440235698258	-8.248927025323729	61.659621330386585	-24.71718812092013	-331.1142156263425	20.0	0.0	1050	522600	-1144.9130093597055	-57.967719933671056
11936.3481361866	52	-151.7560917005293	-8.180798998561787	59.24431494814002	-25.676651798300888	-313.2185445167741	20.0	0.0	1050	532650	-3363.6311386949656	-168.60359586545698
12159.172054052353	53	-162.18628641377666	-8.52751650270829	64.39453411477956	-15.507723174627444	-313.1824342959026	20.0	0.0	1050	542700	-2166.241337052255	-108.7060801644798
12381.702275037766	54	-168.58854268496844	-8.90104655318431	61.277657121004864	-30.179570325014097	-313.70288088712175	20.0	0.0	1050	552750	-2789.4064368085665	-139.75741984329025
12603.877818107605	55	-161.31433430845516	-8.437958079256644	54.72925892514541	-22.407919480920036	-327.5327377708428	20.0	0.0	1050	562800	-3581.210557106678	-179.71783589512683
12827.20057606697	56	-170.14678704009293	-9.039922063809826	65.45399705012008	-30.509295293338848	-342.5623493608642	20.0	0.0	1050	572850	-4632.623048714972	-231.9090460318525
13049.156172037125	57	-169.63186780851663	-9.050732212609292	60.8942506937033	-29.365235769224313	-365.71558568449547	20.0	0.0	1050	582900	-1685.285089240271	-84.0497808310705
13271.252402067184	58	-162.63554029733882	-8.604281863251192	60.22495543518488	-23.048467961540574	-321.57238633156027	20.0	0.0	1050	592950	-3908.944982124107	-195.73051368199907
13493.303207159042	59	-161.43922406285256	-8.548487469605849	62.03660304455021	-28.072489640456816	-349.1730647448731	20.0	0.0	1050	603000	-3913.3581765920803	-196.3730714863562
