Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
347	4686.199602842331	1000	349000	-15.019094896569952	-3004.9041477135816	517	349000
348	4699.620259046555	1000	350000	-15.019094896569952	-3003.8408993096505	518	350000
349	4713.108458995819	1000	351000	-15.019094896569952	-3004.7704669202735	519	351000
350	4726.640352010727	1000	352000	-15.019094896569952	-3003.9887033521736	520	352000
351	4740.20801615715	1000	353000	-15.019094896569952	-3003.428466750622	521	353000
352	4753.972168922424	1000	354000	-15.019094896569952	-3003.7311202453297	522	354000
353	4767.532646894455	1000	355000	-15.019094896569952	-3003.0328191083304	523	355000
354	4781.2551238536835	1000	356000	-15.019094896569952	-3002.5973370103075	524	356000
355	4794.77640080452	1000	357000	-15.019094896569952	-3003.907435616508	525	357000
356	4808.2520089149475	1000	358000	-15.019094896569952	-3002.732024697503	526	358000
357	4821.724511861801	1000	359000	-15.019094896569952	-3000.7981823360888	527	359000
358	4835.215686798096	1000	360000	-15.019094896569952	-3002.5105044754137	528	360000
359	4848.828154087067	1000	361000	-15.019094896569952	-3003.712058843603	529	361000
360	4862.477473020554	1000	362000	-15.019094896569952	-3006.391627205145	530	362000
361	4876.027391910553	1000	363000	-15.019094896569952	-3005.0229173190564	531	363000
362	4889.48216176033	1000	364000	-15.019094896569952	-3002.3915143361696	532	364000
363	4903.042908906937	1000	365000	-15.019094896569952	-3004.6572786428565	533	365000
364	4916.61455988884	1000	366000	-15.019094896569952	-3004.607362141354	534	366000
365	4930.721087932587	1000	367000	-15.019094896569952	-3002.9666217425392	535	367000
366	4944.7468338012695	1000	368000	-15.019094896569952	-3002.9791657588216	536	368000
367	4958.814909934998	1000	369000	-15.019094896569952	-3004.168953360246	537	369000
368	4972.8301639556885	1000	370000	-15.019094896569952	-3002.4745299238575	538	370000
369	4986.768470048904	1000	371000	-15.019094896569952	-3005.3119891381607	539	371000
370	5000.615552902222	1000	372000	-15.019094896569952	-3001.689849246174	540	372000
371	5014.471611738205	1000	373000	-15.019094896569952	-3005.769662951602	541	373000
372	5028.201264858246	1000	374000	-15.019094896569952	-3002.3639901815372	542	374000
373	5041.861944913864	1000	375000	-15.019094896569952	-3003.8285093490176	543	375000
374	5055.507652997971	1000	376000	-15.019094896569952	-3004.3692992756287	544	376000
375	5069.04692697525	1000	377000	-15.019094896569952	-3005.9845381969267	545	377000
376	5082.544443845749	1000	378000	-15.019094896569952	-2999.1358693235484	546	378000
377	5096.1249878406525	1000	379000	-15.019094896569952	-3002.5708121718076	547	379000
378	5109.671327829361	1000	380000	-15.019094896569952	-3002.761582313639	548	380000
379	5123.403546094894	1000	381000	-15.019094896569952	-3003.9482362716576	549	381000
380	5137.013565778732	1000	382000	-15.019094896569952	-3004.5615780039248	550	382000
381	5150.557499170303	1000	383000	-15.019094896569952	-3004.28332449452	551	383000
382	5164.275451898575	1000	384000	-15.019094896569952	-3002.8163154257663	552	384000
383	5177.846300840378	1000	385000	-15.019094896569952	-3004.1234078080483	553	385000
384	5191.402844905853	1000	386000	-15.019094896569952	-3005.64007590714	554	386000
385	5204.999621152878	1000	387000	-15.019094896569952	-3005.4695150857838	555	387000
386	5218.692603111267	1000	388000	-15.019094896569952	-3004.360107402601	556	388000
387	5232.187257051468	1000	389000	-15.019094896569952	-3002.653358498572	557	389000
388	5245.702712059021	1000	390000	-15.019094896569952	-3002.927326263964	558	390000
389	5259.440346956253	1000	391000	-15.019094896569952	-3003.7693410038974	559	391000
390	5273.019994020462	1000	392000	-15.019094896569952	-3006.615618102338	560	392000
391	5286.541198968887	1000	393000	-15.019094896569952	-3003.079097128147	561	393000
392	5300.045693874359	1000	394000	-15.019094896569952	-3003.260990043111	562	394000
393	5313.6343631744385	1000	395000	-15.019094896569952	-3004.146946017691	563	395000
394	5327.165147781372	1000	396000	-15.019094896569952	-3004.1815332679803	564	396000
395	5340.674523830414	1000	397000	-15.019094896569952	-3002.055281813669	565	397000
396	5354.3775107860565	1000	398000	-15.019094896569952	-3002.6234438824604	566	398000
397	5367.924812078476	1000	399000	-15.019094896569952	-3006.132241759297	567	399000
398	5381.524204015732	1000	400000	-15.019094896569952	-3007.814292506233	568	400000
399	5395.066033840179	1000	401000	-15.019094896569952	-3003.2165379298526	569	401000
400	5408.613704919815	1000	402000	-15.019094896569952	-3003.9767553556503	570	402000
401	5422.11571598053	1000	403000	-15.019094896569952	-3003.877100833842	571	403000
402	5435.737226963043	1000	404000	-15.019094896569952	-3002.3916695614575	572	404000
403	5449.451148986816	1000	405000	-15.019094896569952	-3003.5668243354708	573	405000
404	5463.0675349235535	1000	406000	-15.019094896569952	-3005.1651641804947	574	406000
405	5476.666782855988	1000	407000	-15.019094896569952	-3004.4035810382793	575	407000
406	5490.191344738007	1000	408000	-15.019094896569952	-3001.2213697978377	576	408000
407	5503.791827917099	1000	409000	-15.019094896569952	-3002.8728595181033	577	409000
408	5517.370628118515	1000	410000	-15.019094896569952	-3006.335959357426	578	410000
409	5530.8860058784485	1000	411000	-15.019094896569952	-3003.8490542706663	579	411000
410	5544.402119874954	1000	412000	-15.019094896569952	-3003.171692929316	580	412000
411	5558.110761880875	1000	413000	-15.019094896569952	-3003.924600045311	581	413000
412	5571.620390892029	1000	414000	-15.019094896569952	-3003.490955353369	582	414000
413	5585.236428976059	1000	415000	-15.019094896569952	-3003.299418965022	583	415000
414	5598.748739957809	1000	416000	-15.019094896569952	-3002.787707854623	584	416000
415	5612.270273923874	1000	417000	-15.019094896569952	-3002.65433225457	585	417000
416	5625.766974925995	1000	418000	-15.019094896569952	-3003.992552560812	586	418000
417	5639.314701080322	1000	419000	-15.019094896569952	-3005.531497974029	587	419000
418	5652.997803926468	1000	420000	-15.019094896569952	-3004.099868593141	588	420000
419	5666.604036092758	1000	421000	-15.019094896569952	-3004.4370406454896	589	421000
420	5680.326900005341	1000	422000	-15.019094896569952	-3004.5633689910032	590	422000
421	5693.986356019974	1000	423000	-15.019094896569952	-3002.593266595318	591	423000
422	5707.631650924683	1000	424000	-15.019094896569952	-3005.4946981072676	592	424000
423	5721.286448001862	1000	425000	-15.019094896569952	-3006.891913384839	593	425000
424	5734.855503082275	1000	426000	-15.019094896569952	-3003.426314588875	594	426000
425	5748.518788099289	1000	427000	-15.019094896569952	-3004.0951826970377	595	427000
426	5762.091472148895	1000	428000	-15.019094896569952	-3002.7124038664056	596	428000
427	5775.601781845093	1000	429000	-15.019094896569952	-3002.8159968163995	597	429000
428	5789.205083847046	1000	430000	-15.019094896569952	-3005.3255026351467	598	430000
429	5802.708256006241	1000	431000	-15.019094896569952	-3003.5654270933533	599	431000
430	5816.24396109581	1000	432000	-15.019094896569952	-3005.496201185562	600	432000
431	5829.742077827454	1000	433000	-15.019094896569952	-3006.12342418583	601	433000
432	5843.46205997467	1000	434000	-15.019094896569952	-2998.99555063238	602	434000
433	5857.274152994156	1000	435000	-15.019094896569952	-3002.050235655937	603	435000
434	5870.823839902878	1000	436000	-15.019094896569952	-3003.795488959635	604	436000
435	5884.334315061569	1000	437000	-15.019094896569952	-3003.444890473893	605	437000
436	5897.877938985825	1000	438000	-15.019094896569952	-3002.1805601644205	606	438000
437	5911.506069898605	1000	439000	-15.019094896569952	-3002.4672073975753	607	439000
438	5925.12201499939	1000	440000	-15.019094896569952	-3003.801400189815	608	440000
439	5938.600786924362	1000	441000	-15.019094896569952	-3004.5524002155335	609	441000
440	5952.066523075104	1000	442000	-15.019094896569952	-3003.4592677081555	610	442000
441	5965.533900976181	1000	443000	-15.019094896569952	-3004.318412188986	611	443000
442	5979.008567094803	1000	444000	-15.019094896569952	-3006.9180877521417	612	444000
443	5992.484525918961	1000	445000	-15.019094896569952	-3004.7751532793454	613	445000
444	6005.951389789581	1000	446000	-15.019094896569952	-3004.2156541478157	614	446000
445	6019.427383899689	1000	447000	-15.019094896569952	-3004.4620140637344	615	447000
446	6032.895087003708	1000	448000	-15.019094896569952	-3002.368306588906	616	448000
447	6046.351510047913	1000	449000	-15.019094896569952	-3001.3073202186856	617	449000
448	6059.818726062775	1000	450000	-15.019094896569952	-3001.985005759024	618	450000
449	6073.2909507751465	1000	451000	-15.019094896569952	-3006.1694894079724	619	451000
450	6086.7613179683685	1000	452000	-15.019094896569952	-3004.91331005952	620	452000
451	6100.246418952942	1000	453000	-15.019094896569952	-3004.6671512976654	621	453000
452	6113.721403837204	1000	454000	-15.019094896569952	-3004.226249751979	622	454000
453	6127.229561090469	1000	455000	-15.019094896569952	-3006.142660503643	623	455000
454	6140.768877029419	1000	456000	-15.019094896569952	-3003.9193176048143	624	456000
455	6154.257493019104	1000	457000	-15.019094896569952	-3002.740541351715	625	457000
456	6167.72411108017	1000	458000	-15.019094896569952	-3002.818431659461	626	458000
457	6181.186877965927	1000	459000	-15.019094896569952	-3006.949115433752	627	459000
458	6194.66731595993	1000	460000	-15.019094896569952	-3004.9195348864705	628	460000
459	6208.1291399002075	1000	461000	-15.019094896569952	-3003.0662151464076	629	461000
460	6221.586300849915	1000	462000	-15.019094896569952	-3004.5234345146146	630	462000
461	6235.0442070961	1000	463000	-15.019094896569952	-3002.2509289203845	631	463000
462	6248.506438732147	1000	464000	-15.019094896569952	-3007.2535815478545	632	464000
463	6261.966676950455	1000	465000	-15.019094896569952	-3004.8897175565007	633	465000
464	6275.433807134628	1000	466000	-15.019094896569952	-3003.0081405679975	634	466000
465	6288.901859045029	1000	467000	-15.019094896569952	-3004.512476103593	635	467000
466	6302.362867832184	1000	468000	-15.019094896569952	-3005.1699359098425	636	468000
467	6315.836863994598	1000	469000	-15.019094896569952	-3002.4868252853685	637	469000
468	6329.313180923462	1000	470000	-15.019094896569952	-3004.3271376588937	638	470000
469	6342.804259061813	1000	471000	-15.019094896569952	-3007.7325285998118	639	471000
470	6356.36364197731	1000	472000	-15.019094896569952	-3003.1483401716364	640	472000
471	6369.866670131683	1000	473000	-15.019094896569952	-3003.257960537263	641	473000
472	6383.390941858292	1000	474000	-15.019094896569952	-3002.787751298054	642	474000
473	6396.895703077316	1000	475000	-15.019094896569952	-3002.7411458319357	643	475000
474	6410.40483880043	1000	476000	-15.019094896569952	-3002.9980256221415	644	476000
475	6423.907032966614	1000	477000	-15.019094896569952	-3004.1527519282613	645	477000
476	6437.405293941498	1000	478000	-15.019094896569952	-3003.1868926186207	646	478000
477	6450.920824050903	1000	479000	-15.019094896569952	-3001.461000698198	647	479000
478	6464.471638917923	1000	480000	-15.019094896569952	-3005.059165958203	648	480000
479	6477.98871588707	1000	481000	-15.019094896569952	-3007.2315013299462	649	481000
480	6491.534577846527	1000	482000	-15.019094896569952	-3006.151238096308	650	482000
481	6505.199241876602	1000	483000	-15.019094896569952	-3002.502084545079	651	483000
482	6518.87623500824	1000	484000	-15.019094896569952	-3003.674368735409	652	484000
483	6532.436231851578	1000	485000	-15.019094896569952	-3003.1565967044185	653	485000
484	6545.9591200351715	1000	486000	-15.019094896569952	-3002.6046471971144	654	486000
485	6559.595347881317	1000	487000	-15.019094896569952	-3005.2352909796414	655	487000
486	6573.392049789429	1000	488000	-15.019094896569952	-3003.695892675557	656	488000
487	6587.084060907364	1000	489000	-15.019094896569952	-3004.497171882548	657	489000
488	6600.732923746109	1000	490000	-15.019094896569952	-3007.4928205028264	658	490000
489	6614.436123132706	1000	491000	-15.019094896569952	-3002.781549056659	659	491000
490	6628.096649885178	1000	492000	-15.019094896569952	-3002.5888982095407	660	492000
491	6641.751721858978	1000	493000	-15.019094896569952	-3005.2694385135383	661	493000
492	6655.32040810585	1000	494000	-15.019094896569952	-3003.012403581352	662	494000
493	6668.9993369579315	1000	495000	-15.019094896569952	-3002.6235839313613	663	495000
494	6682.720187187195	1000	496000	-15.019094896569952	-3002.782324627594	664	496000
495	6696.39275598526	1000	497000	-15.019094896569952	-3002.899924001914	665	497000
496	6710.162589788437	1000	498000	-15.019094896569952	-3004.040772849648	666	498000
497	6723.85923409462	1000	499000	-15.019094896569952	-3003.167411497136	667	499000
498	6737.495984792709	1000	500000	-15.019094896569952	-3004.210394753832	668	500000
499	6751.025488138199	1000	501000	-15.019094896569952	-3003.9225143923104	669	501000
